text,label
Aron is surprised by Jess' invitation to grab beer and they decide to go to Aron's place to decide on a location.,1
Troy is throwing a birthday party at his place this Friday as he is turning 25. He is inviting around 15 people. Troy's sister will be there too. Tracey and Paul will come. Troy will cook food for the guests. ,0
Kurt will finish December's email and blog posts for Feyi on December 4th. He was very busy.,0
"Adam is organizing a game for tomorrow at 1 PM and is looking for 3 players. Tim cannot attend due to a family meeting, but Terry and Todd are interested. Adam wants both defense and offense, and Todd agrees to play. Jerry",1
"Marisa and Amelia are discussing the fact that they haven't seen Nicole for a while and that they are no longer best friends. They express disappointment and sadness about the situation, and Amelia mentions that she saw Nicole on Facebook hanging",1
Hernandez is full because he ate too much.,0
Kelly wants Peggie to call her as soon as possible. ,0
"Lola invites Laura and Peter to the June Ball, Laura confirms her attendance, and Peter reminds Laura to buy tickets. Laura already has 2.",1
Keanu is sad because his date didn't show up. He drank his coffee and went home to cry.,0
Oliver confirms his 3pm appointment with Dr. Lee tomorrow at the hospital.,1
"Henry said good night to Elizabeth and wished her a good night, and Elizabeth responded with a good night and wished him to sleep well.",1
Aaron booked a couples massage for himself and Harriet. They are going on Friday at 1pm. Before the massage they're going to the gym.,0
"The group is discussing their plans for New Year's. Carter suggests going to Paris, but Scarlett is hesitant due to the cost. Ella suggests that it may not be as expensive as Scarlett thinks, especially if they stay longer",1
Agnes is in the Czech Republic. She's renting a room in a tenement house. She'll probably eat ice cream today.,0
"Oti bought a gift card for Sharon from a Mac store, which can be used online and in standalone stores, and will give it to her on Friday.",1
"Leroy should change the settings via ""Language and Settings"" or ""Access with Voice Match"" if he wants to use voice recognition on his Pixel 2 when it is blocked.",0
Dean and Jo have an exam on Friday.,0
Emily checks in with Olivia and finds out she's still not feeling great but is getting better. Olivia mentions working a little this week and Emily advises her to rest as much as possible. They discuss Olivia's upcoming doctor,1
Karen looked very good on her 5th anniversary dinner with Mark. ,0
"Tonight, Toby and Maria are going to discuss flying somewhere for the Christmas holiday instead of visiting Toby's parents.",0
"Vicky and Abby are discussing the release date of The Lion King, with Vicky initially stating it is in July 2019, but later correcting to June. Abby mentions that Beyonce's voice is featured in",1
"Anastasia, Marlene, and Jenny are discussing plans to go to Disneyland.",1
Dan hates his job.,0
"Jessica and Kate are discussing the new addition to Jessica's family, a puppy. Kate thinks the puppy is cute and Jessica shares a photo. They talk about when Jessica got the puppy, his age, and how Josh felt about having",1
"Theo wants pizza and asks May if she has cash as they don't accept credit cards, May confirms she has cash and will be there in 5 minutes.",1
"Ava shared a professional-looking teaser for their campaign with Kyle, who was impressed by it. However, Ava expressed that the campaign wasn't going well as they were having trouble finding a celebrity to endorse it for free and people",1
Peter apologizes for not attending Shannele's birthday and promises to make it up to her. Shannele responds that it's okay and invites Peter to come visit her and see the photos from her birthday party.,1
Tim haven't done his homework yet. Jenny offered to help and she will explain him everything tomorrow.,0
Rosalie will make spiced spaghetti.,0
"Alex and Sakis are discussing their plans to travel to Greece this summer, but Sakis informs Alex that his grandmother is sick and they need to book the tickets now. They agree on the airline, Aegean.",1
"Ola and Thomas discuss the new season of Narcos, which is set in Mexico and features a new actor playing a serious role. Thomas is not interested in watching it because he does not think the actor is suitable for the part, but Ola",1
"Ron shares that he has plans for the weekend, which include an art exhibition featuring his own work. Taylor congratulates him on his first exhibition, while Harry expresses disappointment that it's not something more exciting.",1
Alan changed his plans and he will join Asher on Wednesday. ,0
Amanda is with Toby and her partner at a Christmas Market. They bought lots of sweets and some Christmas decorations.,0
Frank and Francis have their birthday. Kate will be in 2 hours.,0
"Felicity and Gene plan to watch the Polish movie ""Cold War"" together, which is nominated for Oscars.",1
"Paul, Mike and Kate want to play Super Mario.",0
"Hayley confronts Rodrigo about his whereabouts last night, and Rodrigo initially denies being anywhere but eventually admits to going for a walk.",1
The group is watching a video of a cute little girl named Jackie and expressing their affection towards her.,1
Adrien has binge-watched the Crown on Netflix and Max finds it boring.,1
"Ann and Helen are going to the drinks reception tonight. Amy will let Annette know if she goes for drinks tomorrow. Amy, Peter and Annette are going to meet at a pub around 5:30 pm on Saturday. Amy is responsible for the meet-up so she needs pub recommendations.",0
"Aiden taught his dogs Lassie and Dori some tricks. Lassie learnt quicker, Dori needed more snacks. Aiden is thinking of entering this town summer contest. It's only November, so he has plenty of time to practise with the dogs. ",0
Emma has bought the red skirt from Aubrey for 30 dollars.,0
"Nick asks Bob what he is doing, Bob says he is watching TV. Nick then asks if Bob wants to play football, but Bob declines because he has a date with Julia's sister Jenny in half an hour. Nick is surprised to learn",1
"The flight of Josh is delayed and he might have to wait up to 5 hours. Tom suggests that he should take a cab, which is expensive, or Uber, which is even more expensive. Tom offers to call a cab for Josh once",1
"Angela is annoyed about ""Brangela"" jokes in the office. Bradley thinks it's funny. He let out Angela was called Angelina in college. ",0
Hortense and Celine are going to Rue de la Paix for dinner at 7 pm.,0
Abel will drive Suzie to the sports centre at 6:30. ,0
Chris has bought his tickets to Chicago and recommends Matt to check out a website for good deals and connections. Matt is last minute and worries about the prices but Chris assures him that sometimes the last minute deals are the best and advises him to,1
"John reassures Allison that she shouldn't panic after Tommy falls off the monkey bars and breaks his arm, and advises her not to drive but to take a taxi.",1
"Sondra declines to help with the job due to personal issues, including the death of her cat and her nanny leaving. Andrea expresses sympathy and offers to help find someone else suitable for the job, but Sondra suggests that other",1
"Martha and Donna have the flight tickets and now they need an apartment. Donna found quite an expensive one, but with her 20% discount it's perfect.",0
"Bill, Donald and Lily are wondering which place they should visit next. Lily and Donald would like to go to India. Bill isn't fond of this idea.",0
"Chloe asks about her father's test results and is informed that while they are not yet available, her father's condition is not as serious as initially thought, but he needs to be monitored. Chloe is allowed to visit her",1
"The group is going to the mall and plans to eat at the pizzeria inside. Martha is hungry and wants to order whole pizzas, while Maria is not as hungry and just wants a small slice. They will wait for Maria",1
"Kenneth and Paul are discussing a trip to Disney World for spring break. Paul is excited and eager to join the group, which consists of around 7 people. Kenneth mentions that they still need to figure out details such as airfare and",1
Louie informs Frank that he will let him know later if he is going to the event and needs to check up with Kylie first.,1
"Isabella is calling in sick to work because she is hungover from the Christmas party. Oscar teases her about having fun and not remembering the incident, but Isabella assures him that people will remember.",1
"Bobby suggests going to the cinema, but Jasmine declines, stating that she has already made plans with an old friend.",1
Daria confronts Andy about ignoring her at a party and they discuss possible ways to make amends.,1
"Phil is asking Andrew to recommend him an electrician. Phil's lights in the car are not aligned, so he is looking for a cheap repairman to fix it.",0
"Lawrence is coming over to his father's house in the evening before he leaves on Wednesday. They will have a meal together with Anna and Pat, and it will be Lawrence's father's treat. They will meet at Schlossca",1
"Elijah had over 40 guests at his party. It was a great fun. William misses the college parties, but not studying. He was an all-A-grade student, now he has a job, but no money. ",0
"Boris and Johnson discuss the negative consequences of Brexit, with Boris expressing regret for voting for it, but ultimately deciding not to change his vote.",1
Grant made a transfer to Sarah.,0
Sue's mum got back home yesterday after a difficult journey and is still recovering. Sue will think of organising a party later on.,0
Clark and Louise are John Cage's fans. They will meet at the tribute concert on Saturday. Louise already has her ticket.,0
"Abraham and Abi have a conversation in which Abi is feeling unwell and slightly mad, and Abraham offers to talk to him and be there for him.",1
Jess wants to go to a concert but the tickets are sold out. ,0
Rachel is doing the assignments. Eric's last scores are bad. Rachel will be his study partner.,0
Danny and Alan will meet in the foyer around 6:30.,0
"Ashley is living in Warsaw, Poland and focusing on work, Spanish, and exercise. She is not excited for the winter weather. Tim is in Chicago and thought Ashley was living there. Ashley mentions that she might move to another",1
"Vanessa is considering buying a new phone and is seeking advice from Lindsey and Harry. Lindsey recommends Samsung galaxy models such as the s-series, specifically the s6 or s7, as they are cheaper now that they are no longer",1
Kale acknowledges that they can't see Jay and then confirms that they have found them.,1
"Bettina proudly shows Essy a photo of her 3-year old fig bush and the figs she harvested from it, which she ate raw and enjoyed. Essy reminisces about having figs in her garden many years",1
Chris is going Interrail for a week and will be traveling first class through Italy and France. He will be sleeping in a two-bed sleeping compartment on the train and in hotels. The trip differs from the ones that he used to do while studying.,0
Penelope is sick. Peyton will pick up the books from the library. Luca brought Penelope cough syrup and painkillers. ,0
Sarah is organizing a biliards competition next Monday. Victor will join them.,0
Lucas and James are meeting on Saturday at 11 am for 5-6 hours to practice. James will bring the bass guitar.,0
Tommy checked Paul's train online. It's not late.,0
Lionel is in a meeting and can't talk.,0
Dakota is going to check rental room prices for Macy. ,0
"Jason and Polly are discussing trying something new and decide to engage in a role play, with Polly playing the role of a sexy police officer and Jason playing the role of a dirty nurse.",1
"The group is discussing the start of school for Mathew's son, Oliver, with excitement and pride, wishing him to have fun and learn a lot.",1
Martha sent Jim a link to an online shop for animal food and requested him to buy a 5kg bag of the product for their cats as they were running out of food. Jim agreed to do it.,1
"Emma recommends the film ""I'm love"" to Mario, who is unsure about it but agrees to see a trailer.",1
"Jeff has seen the landing of the TUI plane, which was scary. Liam is on the toilet. ",0
The company sets up a fund-raiser for LGBT rights. Howard and Anna are pleasantly surprised by it. Peter considers it wrong and goes on a rant about the leftists. He prefers to separate the work and the politics. ,0
Mark came back from India. Mark and Susan will meet at Costa at 6 pm on Tuesday.,0
"According to Maya, Ligh Lunch catering is the best food service so far.",0
"The group is discussing their tiredness and pain, with Sean joking about it and Ridley hating him, but still enjoying the previous night.",1
"Ronnie, a linguist, is feeling unfulfilled with their job and struggles with creating dialogues in Russian without a specified subject after 200 examples. Melanie understands and suggests that writing about a certain thing may be more fulfilling",1
"Susan suggests bringing a bottle of wine and some chips, while Phil offers to make a Greek salad instead.",1
"Lena suggests to Simon that the notes for the term they are teaching might be too sparse and not clear enough for some students. Simon disagrees, but Lena insists that they should work together on improving the scheme of work for the next",1
Angie and Mike are discussing Mike's illness and Angie's decision to abstain from alcohol after a previous party.,1
Gilberto is eager to get more selfies from Charity.,0
"Bill is in the foyer, Will is in the toilet and Wojtek waits in a huge queue to the gentelmen's room.",0
Jill has delivered a baby. She wants Ellie to visit her.,0
"Amanda had a bad experience with a baby sitter who was recommended to her, and now she won't leave her kid with anyone else again. Greta recommends her cousin, who is helping her with her child, but Greta doesn'",1
"Zoe asks James to take the laundry out of the washing machine, but realizes she has forgotten about it. James notices that it smells bad and Zoe asks him to switch it on again. Zoe promises to empty it herself when",1
John will pick up Tia from school because Ann won't be able to.,0
Tereza is waiting with Tony at the main car park. Lorry will be 10 minutes late.,0
"Micah informed Jayden that his aunt Maria was in the hospital after suffering a stroke, and Jayden promised to call him back for more details.",1
Tasha and Lucas discuss a pizza for Saturday and switch back to English when Tasha realizes her French is poor. Lucas agrees to ask his sister and will let Tasha know as soon as he has an answer.,1
Chen started learning German. It's easier for him than Italian.,0
"Laura is in Granada, she will remain there until January 6th. Laura and Jerry have to stay and work.",0
Julia and Sonia plan to meet for a coffee after work at Henry's. Sonia finishes anytime after 4:30 and they will try to grab a window seat.,1
"Ben and Nathaniel are discussing their performance on a test. Nathaniel did not do well and is worried about failing. Ben offers to share his notes with Nathaniel in the cloud, and assures him that he will do better on the re-",1
Jacob accidentally contacts Cara with the wrong number and they briefly chat about the new year.,1
Jake and Aurora discuss what to watch on TV and decide on The Apprentice. They also plan their dinner and discuss household chores. Aurora mentions that her watch battery died and needs to stop at Penney's to replace it,1
"Nathan's going to the pool by himself, David doesn't want to join as it's raining.",0
Leo and his group left for a few days to the Lake and they will be back on Monday.,1
"Grace and Anna agree to get drunk and openly discuss their issues on Friday or Saturday at their place, with wine or vodka. They both find it funny that it's the guys who act like princesses.",1
"John is worried that he may lose his job due to the many mistakes he made in his texts, but Ann and Jackie reassure him that everyone makes mistakes and that he is valuable to the company.",1
"Margot informs Alvin that there will be a delay of 1-2 days in the completion of the floor work due to some issue, and expresses her hope that the work will be finished next week.",1
"Hernandez is full because they ate everything at home and Jorge asks if they went home to their parents, assuming they were just hungry.",1
"Tory's favorite bear is Draycott stout, Christmas edition.",0
"The conversation between Dave and Lukas revolves around the topic of how Christianity became the dominant religion in the world, with Lukas attributing this to the aggressive and developed nature of nations with Christianity as their main religion, as well as their",1
"Ruby has added Connor to a group and there are tasks that need doing, but Connor has to commit to his task. Ruby has sent an email with the tasks, and Ruby suggests that Connor look at the tasks and decide how he can",1
Tired Ian hopes that the show won't last long.,0
Bonnie invites Susan to her birthday party on Saturday at 8 and Susan accepts the invitation.,1
Sarah has to give away her family cat of 4 years. Chloe doesn't approve.,0
Louise organizes a school reunion on a weekend. Morgan can't come because she is getting married.,0
"Pinkie is worried about Nellie's obsession with meditation and feels that she spends too much time related to it, while Nellie believes that she is making positive changes in her life and feels great about it. Pinkie feels",1
Anna is asking Omenah about her location and Omenah responds that she is at home. Anna then states that she will arrive at her location in a minute.,1
Johnny should get Kaesekreiner and try the beer while in Vienna.,0
Marilyn tries to talk to Mark but he is not available at the moment. They schedule a call for later.,1
Terry is going to give Gordon money back at Mat's for breakfast.,1
Sam is going to Costco and Brianna asks him to pick up some toilet paper while he's there.,1
"The group is discussing Adele's live concert, with Victoria and Mark expressing their love and admiration for her, while Kelly adds that she appreciates Adele's down-to-earth personality. They all agree that",1
"Luke has spent the whole day on watching youtube videos. Chris has been programming, because he has a potential client coming tomorrow. Zack is leaving work in February. Luke is not going to the pub, because he will be watching a football match tonight.",0
Karen had a presentation. Peter and Ashley participated and liked it.,0
"Clarisse does not have a cable service. Seth is a big fan of movies, especially of tv. Seth enumerates advantages and disadvantages of a cable tv and a streaming service. Clarisse chooses to buy the streaming service, because this is the cheaper option.",0
"Pierre and Oliver discuss their well-being and plan to Skype, but Pierre learns that Oliver will be away with his parents over the weekend and they say goodbye.",1
"Jeremy, Emma and Julia are still riding their bikes. They're close to Nuoro now. Julia was sick, so they had to slow down for a few days. They're not coming back to Cagliari, which is a pity for Stefano. They'll take a ferry from Olbia to Tuscany and fly to the UK from there.",0
"Howard is standing at the top of the stairs at the station and Stephanie is across the street, she will take two minutes to reach him.",1
"Cailyn and Alden discuss their weekends and the challenges of finding work as a foreigner in Italy. Cailyn shares her experience trying to find a job teaching English in Turin, but being rejected because she is not a native speaker",1
"John regrets drinking too much and talking too much the previous night, but Maria reassures him that it happens to everyone and nothing he said was untrue.",1
Octavio is in Rio. Gabriel saw his pictures on facebook. He will come to Rio for the Carnival and stay with Vicente. Octavio and Gabriel had fun last year.,0
It's Eva's turn to make dinner.,0
"The Lakers are facing NBA drama again, this time involving Magic Johnson and his potential mentoring of Ben Simmons. The NBA is investigating the situation and it seems like the Lakers are playing it safe. Magic may not be able to talk",1
"Oliver tells Gina that he doesn't have Tom's cell number, but he is sure Sara does, so Gina will write her to get the number.",1
Tracy wants to go to her hometown on Saturday at 9.30 am. Tracy has a dentist's appointment at 11. Then Tracy and Joe will start preparing the party. Tracy needs to go to Warsaw Sunday at 9.30 am as she has a trial in a theatre at 11 am. Tracy will book a table for tonight at 9 pm.,0
"Michelle had problems with her MicroSip account and poor reception, and asked Tibi to top up her Skype account. Tibi fixed the issue and suggested sending example recordings to investigate the MicroSip problem. Michelle thanked Tibi for",1
Mickey will take Lauren's shift this Friday. Lauren will take Mickey's shift next Thursday in exchange.,0
"Renee and Sue are discussing a person they dislike, describing her as having a ""horse face,"" ""nasty hair,"" and looking like an ""oompa loompa without the orange."" They find her fashion choices and hairst",1
"Jessie shares a funny running video with Alison, Robin, Erica and Emily. Alison shares a funny video too. Robin's skating attempt was unsuccessful. Robin is laughing while her boss is watching her. ",0
"Luna expresses her concern about not being able to fit in her jeans, to which Nes suggests that she may have eaten something bad and advises her to wait, implying that the issue will resolve itself.",1
Patricia is working on a translation for an important client and doesn't have time to look for a job.,1
Dan is waiting for Karolina.,0
"Jim informs Tony that the 30 x 40 cm canvas prints are usually 60 pounds each but are currently on promotion for 45 pounds each. The lead time for the prints is usually 7 days, but due to",1
Pete arranged a meeting for tomorrow to discuss future investments and Zack expressed his interest in the topic.,1
Sara will bring Geoff Steve's report on emerging trends and a coffee.,0
Toby was made to clean the garage by his dad. Toby found some interesting things from Amanda's childhood. Toby will keep them for Amanda.,0
"Lora does not want to talk to Adam and advises him to block him, while Adam finds it funny and suggests that he should say whatever he wants as Lora is not unblocking anyone that day.",1
Andrew is in London and is meeting Julie for coffee at 2 p.m. Donna is envious and sends Andrew to give Julie a million hugs from her.,1
Ken agrees to wait for Jude inside for about 10 minutes while it's freezing outside.,1
Patricia asks Sally and Rodney if they can look after her dog Max next weekend while she visits her parents. Sally and Rodney agree and Patricia brings Max by on Thursday evening.,1
Summer will borrow her pass to Alexander on Alexander's request. Owen haven't got his own one yet.,0
Jeffrey demands 200 € from Tony or else he will tell Kim Jeffrey kissed her sister.,0
"Carmen expresses her dislike for the town due to a near-miss car accident and the prolonged rainy weather. Lucy agrees with her sentiment, and Elena asks for more details.",1
"Julia was told she cannot return shoes she bought because the store does not accept returns, despite having a receipt and not using them. She now has to sell them.",1
Ethan and Joshua are playing at 4 pm on Thursday.,0
"Sam is confused, because he overheard Rick complaining about him as a roommate. Naomi thinks Sam should talk to Rick. Sam is not sure what to do.",0
"Dean talks to James about the Shakespeare Project, where different authors are writing new novels inspired by Shakespeare, including Anne Tyler and Jo Nesbo, who reimagined Macbeth. James expresses interest and excitement about the project, especially since Jo",1
"Ali and Grace share a common favorite color, white.",1
"Leona is bored. Otto sends her a link to Predator, the last movie he saw.",0
"Rob and Caron discuss a client's driving lessons and the client's instructor, Dave, taking the client on a motorway during their first session despite the client being new to driving. Caron and Rob agree that starting with quieter roads",1
Jillian has lost her pen-drive with her notes. Galard will check if Jillian's pen-drive is at his place.,0
Quentin has had another delivery and is organizing an unboxing at 8 pm tonight. He made an event on Facebook and there will be 7 people. Quentin will do some wine and cheese. Tarquin will be there too. There might be about 200 books. Quentin sold 30 and the rest went into the shop. ,0
Olivia and Diego can't log into the system. The same problem appeared last night. Michal checks the problem. The problem has been fixed. ,0
The group has agreed to buy all the party supplies together and has set a budget of 50-60 dollars per person. They are expecting around 12 people at the party.,1
"Alexander is excited about a new film coming out and invites Karina to the cinema tonight, but she can't make it. ",0
"The team is proud of their successful collaboration and great teamwork, with everyone expressing their satisfaction and appreciation for one another.",1
Ost slept after lunch and didn't see Vesna calling. Vesna and Ost will talk tomorrow.Tomorrow Ost will take Damir for the preparations to the surgery. On the 19th of November they will go to the hospital for the surgery. ,0
"Sarah recommended a song to James, but he didn't recognize it. Sarah explained that she listens to the song repeatedly, while James connects the song to his work. They discussed how changing partners can affect one's favorite music.",1
Shantelle and Chay are excited about Muse playing in Bristol next June but are disappointed to find out that the tickets are expensive and have already sold out.,1
Alice's mobile plan is coming to an end and she's looking for a new one. She doesn't want to change her network.,0
"The client is complaining about the frequent delays of the P6 bus Radom - Warsaw, arriving from Cracow, and suggests rearranging the timetable. The Flix representative apologizes for the delay and informs the client",1
"The group is excited to meet a new puppy named Lola, who is a cockerpoo. They discuss her age, breed, and whether she has a boyfriend. Cathy makes a joke about the puppy being the real-life",1
"Anna is looking for a different model of a photo in red, but Frank suggests checking online or asking someone. Anna needs the photo for tonight, for a theatre event, and thinks the blue one might match her black dress.",1
"The group discusses the possibility of Vivian returning to Ireland for winter, but Scarlett and Clark express their doubts about the appeal of the country during that season, while Jack suggests booking tickets regardless. Ultimately, they decide to stay in London.",1
"Marilyn, April, Jack and Pauline will meet at Marylin's place to work on a project. They are going to order pizza. Marilyn lives across the street from April.",0
"Daniele is angry and asking for his book, Philippe has it but apologizes, Daniele is confused and David is teasing him.",1
"Rob and Juan did panel that went great. Clarise tells Hugh the guy who chaired Rob's panel was a dick and asked him diminishing questions. Rob answered brilliantly mocking the guy. Rob, Juan, Hugh and Clarice are going to the drink later.",0
Bob will buy some transparent nail polish for Blythe at Sephora.,0
Adrian is cominf to visit Steven in January. They plan to get drunk. Steven will see adrian for his birthday party on Toonie Tuesday. Steven will wear red plaid.,0
"Maia asks Lala to bring Sophias bag when she comes over, as Maia thinks she left it on Lalas coach. Lala agrees and they say goodbye.",1
Paula is submitting her thesis this week.,0
Kara and Mira plan to meet at the mall near Mira's place since Kara just finished classes and Mira is going home.,1
"Linda and Jeff are discussing the state of their country, with Linda expressing her desire to leave due to the poor economy, lack of opportunities, and corruption, while Jeff believes the natural beauty of the country is a reason to stay. Tom suggests they",1
"Jake informs Kyle that Susan is coming to visit on Friday and will be staying overnight. She is currently at home and a bit bored, but a nurse comes to check on her every day. Kyle asks if he can meet Susan and Jake says he",1
The travel agency Travel Life went bankrupt. Mike is in Egypt with no hotel or options to come back. He'll probably go to the embassy. ,0
"Kai and Faith plan to meet at the railway station in the city center. Faith will arrive at 3 pm and it might take 1 to 1.5 hours to get there. Kai suggests taking the underground train from the airport,",1
"Richard suspects his girlfriend is cheating on him because of her emotional distance. Matt has once accused his girlfriend of cheating, when in reality she was throwing him a surprise birthday party. Richard will talk to his girlfriend as Matt advises.",0
Ella spent the night with Adrien. She is attracted to him. She is also very concerned about his mental state and past destructive behaviour.,0
"The biology assignment is due on Monday, which is tomorrow, and Mick is frustrated because of it.",1
Greg is wearing a cast and Jimmy is drunk and angry.,1
"Evelyn asked Robert to set out the laundry and informed him that there were freshly baked flapjacks in the oven, which he could have after they cooled down, while reminding him to do his homework.",1
Kylie is hanging out in her room listening to BTS that also Carrie likes. They're seeing each other at tennis tomorrow.,0
Daniele thinks David has taken her book but it was Philippe who took it.,0
Cindy and Eve agree to buy a bottle of white wine for them to share.,1
"Mark, Sarah, Jack and Hannah are going to the mountains next weekend. The room for 4 nights costs $400; it's $100 each. They will drive in Mark's car. The place they'll be staying at has a kitchen, so they will bring their own food to cook. They are going to meet at Mark's place on Saturday at 10.",0
Eva signed the agreement. She and Mat are getting married. They will organize the housewarming party in their new flat.,0
David and Jo discuss the file extension for their project and Jo expresses doubts about the program's aesthetic. They joke about their lack of motivation and their unsupportive friendship.,1
"Kuba joins Essa and Katia's M&A group, and they will search for a company together. The deadline for the paper is in January, there will be no exam, but the paper is 11 pages long.",1
"Adam confessed his feelings for Nancy, but she revealed that she has a boyfriend.",1
Max is coming to see Iza. He is two bus stops away.,0
"Charles is watching the game and the score is 2-0 in favor of Portugal, causing Tommy to express disappointment.",1
Paige sends a picture of her new kettle.,0
Paula is submitting her thesis this week and Laura congratulates her.,1
"Suarez is angry at Cedric for forgetting to bring his flashdrive, but Cedric promises to bring it tomorrow and if he can't find Suarez, he will give it to Nolito. Suarez",1
Victoria has quit her job and is planning to open her own yoga studio with her savings.,1
Percy will complete the survey which Melanie needs for her master thesis.,0
Tom found Diana's oyster card and they plan to meet for a coffee.,1
"Julia offers to share her paper copies of the English test material with Luke and Mike, who are both preparing for the test.",1
Patrick met the love of his life on a 10-hour flight and believes they are soulmates.,1
"Emma made weed muffins and wants her sister, Sharon, to come over. Sharon is not a fan of this. Emma is coming tomorrow to play with Sharon's kids. They really like her.",0
"Emma hasn't supported financially the project recently. Mary, Cecil and Miles have to do something about that if they don't want the project to die. ",0
"Kate is in Laos, but it's not really warm. The water there is emerald, but really cold. She managed to stay in it only for 3 minutes. Laos is cheaper than Thailand.",0
"Kate confronts Mark about texting a Samantha and accuses him of cheating, while Mark tries to explain it was just a joke and a one-time occurrence.",1
Zoe is preparing a picture for an art show. She is not very happy with her job and she is not sure she's going to get it right.,0
Clarks suggests a book Emily should read.,0
"The conversation between Freddie and Isla revolves around the ongoing Brexit negotiations and its potential impact on immigration policies, particularly for countries like Ireland and Turkey. Isla believes that immigration was a significant factor in the Brexit vote and that while there",1
Janet was in court yesterday. Her parents are getting divorced. Neither she nor her sister testified. There's no sentence yet and there will be a mediator. It will probably take a few months. Amy's parents also got divorced. ,0
"Ed informs Sienna that there was no Amazon delivery yet, but there could still be one since there are two trucks per route this time of year. Sienna's tracking shows her package is expected to arrive today, and Ed offers",1
"Jacob is coming to New York for 2 weeks to visit family and attend a job interview at Delta. If he gets the job, he plans to move to New York. Benjamin and Maria are surprised to hear that Jacob wants to become a flight att",1
Samuel tells Marianne to stop and look back because he is behind her.,1
All foundations are at a discount until tomorrow evening. Day By Day foundation has similar features compared to GoForIt.,0
"Laura will pick up Kim from work around 7, and they will come back home together.",0
"Tori showed Hugh a photo of her new hair and he complimented her, making her happy.",1
"Joseph is currently in Kathmandu, Nepal and has been in Asia for 6 months. Laura is envious of Joseph's current location and wishes she were there. They discuss Joseph's plans for the Camino de Santiago for the",1
Kate and Jamie discuss Kate's recent experience with bad guests at her accommodation in Mexico. Jamie shares a story of a wild party in Cuba that caused damage to a host's apartment. Kate and Jamie wish each other only good experiences in the future,1
Robin is coming tomorrow. The children can't wait. Clara will pick Robin up from the train station.,0
"Luna is unsure if a meeting with a guy yesterday was a date or not because he wore a tracksuit and didn't offer to pay for her coffee, despite being charming and behaving like a gentleman. Aiden suggests that maybe the",1
Ruby wants to meet someone online. Grace's sister met her boyfriend online. Grace will help Ruby to set up her online profile.,0
"Graham and his family are planning to travel to Croatia by plane for their holiday this year, as the tickets are very cheap. However, they are not sure if it will be their last trip there as it has become more expensive. They mention",1
Sue met her yesterday for a glass of champagne and the meeting turned into a party. ,0
"Fran shows Brianna a photo of their new jacket and they discuss shopping, organizing a picnic, and the location for the picnic.",1
Nevaeh is seeing Gavin on Tuesday at around 15.30. ,0
Elle quit her job because of some incidents with her boss. She is going to look for a new job.,0
"Jason had seen ""Black Panther"" and thinks it was good. Ben is not interested in action films but loves ""One Flew Over the Cuckoo's Nest"". Andre likes the movie too. Jason hasn't seen it, but has heard it was depressing.   ",0
Steve reschedules his appointment with Dr. Williams for Wednesday at 6 pm.,1
Lora was wearing a horrible outfit yesterday. ,0
"Lukass and Marta discuss their new experiences at school, with Lukass expressing excitement about starting a new school while Marta feels there's nothing new happening. They also talk about missing each other and their desire to go on an",1
Justin wants to wants to borrow 50 dollars from Foley but he is broke. Foley will ask his dad for the money.,0
Ben is waiting downstairs.,0
"Mr Martin is unable to meet with Astrid due to prior commitments, but offers to meet with her the following day after lunch.",1
"Ollie gets birthday wishes from Elisa, Fran, George and Remi. He hopes to see them all on Friday.",0
Laura is on the subway going to work. Jeff hasn't left yet so he will bring his laptop on Mary's request.,0
Mick has never done any student exchanges and is spending Halloween with his friends at a club. Amka is probably not dressing up for Halloween and has health issues that have canceled her plans to go to London with her grandparents. They both,1
"Kleo needs a red dress for a performance. Kinga agreed to lend one of her dresses to Kleo, but she will give it to her on Saturday.",0
Kenna is going to a store to buy orange juice while Patience is watching TV.,1
"Neville is on vacation with Tina and is trying to remember their wedding date, which he suspects might be the reason for her being mad at him. Wyatt checks with his wife and finds out that they got married on September 17",1
"Harvey asked Reggie for 5 minutes of his time in order to tell him about Mel. She will probably extend his agreement, so, as it was not planned, Reggie wants to know when Harvey finishes. Harvey is sorry that he is back.",0
Rick found Luke's keys under his car seat. Rick is at home for the next few days. Luke is going to message Rick about when he will pick them up.,0
Felix is sorry that he could not be more involved in the project. Felix was doing work for his department instead.,0
The group is excitedly watching the Cowboys game and discussing their chances of winning. They are impressed with the Titans' performance and believe the Eagles are also doing well.,1
"Calbert tells Hunter that Plummer got angry because nobody in class understood his preaching, and that he had asked everyone to answer a question but nobody got it right, including Hunter who was sick all week. Barclay says it's",1
"The group is preparing for an integration trip and discussing the necessary gear and clothing for the mountain walks. They are aware that the weather may not be optimal, but they are determined to make the most of it.",1
Michelle lost her wallet on the train and is upset about it.,1
Jim informs Eva that he won't be able to come to Poland for Christmas and that his kids will fly with Aga's parents. Eva expresses concern about Jim being alone for Christmas but Jim assures her that he will probably see,1
"Poppy asks Jack to send her the materials, and Jack apologizes for not sending them earlier.",1
"Franklin, Jack, and Jeff are excited and prepared for today's match, with Jeff ensuring they have enough supplies.",1
"Jeff, Jospeh, Melissa and Barbara are going to the party in Novoli. It's too cold for a walk and the taxies are unavaliable on New Year's Eve. They decide to try car2go. The worst case scenario they will take a tram.",0
Nina and Paula will meet tomorrow at around 9. Nina has some news for Paula. ,0
